lang,link,timestamp
zh,http://abcnews.go.com/International/israel-downed-drone-gaza-death-toll-climbs/story?id=24548970,1405347017000000000
zh,http://america.aljazeera.com/articles/2014/7/7/israel-launched-deadlyairstrikesingaza.html,1405347017000000000
zh,http://america.aljazeera.com/articles/2014/7/8/israeli-palestinianclashesupsettingisraelifaithinstatusquo.html,1405347017000000000
zh,http://america.aljazeera.com/articles/2014/7/9/gaza-israel-war.html,1405347017000000000
zh,http://edition.cnn.com/2014/07/07/world/meast/mideast-tensions/,1405347017000000000
zh,http://www.bbc.co.uk/news/world-middle-east-28279562,1405347017000000000
zh,http://www.bbc.com/news/world-middle-east-28156268,1405347017000000000
zh,http://www.bbc.com/news/world-middle-east-28282291,1405347017000000000
zh,http://www.cbsnews.com/news/israel-ids-2-main-suspects-in-teens-disappearance/,1405347017000000000
zh,http://www.csmonitor.com/World/Middle-East/2014/0707/Ending-detente-Hamas-takes-responsibility-for-today-s-spike-in-rocket-fire-video,1405347017000000000
zh,http://www.economist.com/news/middle-east-and-africa/21606288-murder-three-kidnapped-israeli-youths-has-set-dangerous-new-spate,1405347017000000000
zh,http://www.haaretz.com/news/diplomacy-defense/.premium-1.604437,1405347017000000000
zh,http://www.haaretz.com/news/diplomacy-defense/1.603472,1405347017000000000
zh,http://www.haaretz.com/news/diplomacy-defense/1.604161,1405347017000000000
zh,http://www.jewishpress.com/news/breaking-news/idfs-operation-protective-edge-begins-against-gaza/2014/07/08/,1405347017000000000
zh,http://www.jpost.com/Operation-Protective-Edge/IDF-chief-Gantz-asks-for-call-up-of-40000-reserves-amid-Operation-Protective-Edge-361953,1405347017000000000
zh,http://www.jpost.com/Operation-Protective-Edge/Videos-show-Lebanese-jihadi-group-active-in-Gaza-362355,1405347017000000000
zh,http://www.jta.org/2014/07/07/news-opinion/israel-middle-east/israel-planning-to-escalate-gaza-strikes-as-rocket-attacks-increase,1405347017000000000
zh,http://www.maannews.net/eng/ViewDetails.aspx?ID=710388,1405347017000000000
zh,http://www.maannews.net/eng/ViewDetails.aspx?ID=711019,1405347017000000000
zh,http://www.middleeasteye.net/news/20-palestinians-killed-overnight-un-holds-emergency-talks-980381607,1405347017000000000
zh,http://www.newrepublic.com/article/118630/israel-palestine-murders-cause-criss-will-john-kerry-step,1405347017000000000
zh,http://www.sunherald.com/2014/07/11/5693711/gaza-death-toll-climbs-as-israeli.html,1405347017000000000
zh,http://www.telegraph.co.uk/news/worldnews/middleeast/israel/10901225/Hamas-kidnapping-Islamist-group-to-blame-for-youths-kidnapping-Benjamin-Netanyahu-says.html,1405347017000000000
zh,http://www.theguardian.com/world/2014/jul/08/operation-protective-edge-israel-bombs-gaza-in-retaliation-for-rockets,1405347017000000000
zh,http://www.timesofisrael.com/for-israel-in-gaza-a-delicate-balancing-act/,1405347017000000000
zh,http://www.timesofisrael.com/israel-pounds-dozens-of-gaza-targets-in-major-counteroffensive,1405347017000000000
zh,http://www.timesofisrael.com/israel-pounds-dozens-of-gaza-targets-in-major-counteroffensive/,1405347017000000000
zh,http://www.timesofisrael.com/netanyahu-hamas-behind-kidnapping-of-three-teenagers/#ixzz35Dg026iL,1405347017000000000
zh,http://www.timesofisrael.com/spate-of-riots-erupt-in-northern-israel/,1405347017000000000
zh,http://www.timesofisrael.com/suspects-arrested-in-killing-of-east-jerusalem-teen/,1405347017000000000
zh,http://www.voanews.com/content/israel-makes-first-ground-incursion-in-gaza/1956454.html,1405347017000000000
zh,"http://www.ynetnews.com/articles/0,7340,L-4532764,00.html",1405347017000000000
zh,"http://www.ynetnews.com/articles/0,7340,L-4539234,00.html",1405347017000000000
zh,"http://www.ynetnews.com/articles/0,7340,L-4541453,00.html",1405347017000000000
vi,http://www.aljazeera.com/news/middleeast/2014/07/gaza-under-seige-naming-dead-2014710105846549528.html,1406640015000000000
vi,http://www.faz.net/aktuell/politik/israel-und-gaza-rakete-um-rakete-13042080-p2.html,1406640015000000000
vi,http://www.sueddeutsche.de/politik/neuer-gaza-krieg-zerfetzte-welt-1.2041851-2,1406640015000000000
vi,http://www.tagesschau.de/ausland/gaza-waffenruhe-100.html,1406640015000000000
ur,//tools.wmflabs.org/geohack/geohack.php?pagename=2014_%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%DB%8C%D9%84_%D9%88_%D8%BA%D8%B2%DB%81_%D8%AA%D9%86%D8%A7%D8%B2%D8%B9&params=30_40_N_34_50_E_,1407437652000000000
ur,http://9tv.co.il/news/2014/07/22/181023.html,1407437652000000000
ur,http://m.aljazeera.com/story/2014730233016747143,1407437652000000000
ur,http://www.aa.com.tr/en/news/368871--gaza-offensive-fiercest-deadliest-israel/,1407437652000000000
ur,http://www.cbc.ca/news/world/gaza-conflict-israel-hamas-both-committing-war-crimes-un-official-says-1.2723446,1407437652000000000
ur,http://www.economist.com/news/middle-east-and-africa/21599826-decline-hamas-may-result-new-wave-chaos-whos-charge,1407437652000000000
ur,http://www.globalfirepower.com/country-military-strength-detail.asp?country_id=israel,1407437652000000000
ur,http://www.haaretz.com/polopoly_fs/1.607580.1406536924!/image/2320157484.jpg,1407437652000000000
ur,http://www.independent.co.uk/news/world/middle-east/gaza-conflict-foreign-office-urgently-investigating-reports-of-british-aid-worker-death-9647909.html,1407437652000000000
ur,http://www.jpost.com/Operation-Protective-Edge/Videos-show-Lebanese-jihadi-group-active-in-Gaza-362355,1407437652000000000
ur,http://www.maannews.net/eng/ViewDetails.aspx?ID=711780,1407437652000000000
ur,http://www.maannews.net/eng/ViewDetails.aspx?ID=715014,1407437652000000000
ur,http://www.memri.org/report/en/0/0/0/0/0/0/8083.htm,1407437652000000000
ur,http://www.middleeasteye.net/news/hamas-gains-credibility-fighting-force-analysts-say-371780262,1407437652000000000
ur,http://www.ochaopt.org/documents/ocha_opt_sitrep_06_08_2014.pdf,1407437652000000000
ur,http://www.pchrgaza.org/portal/en/index.php?option=com_content&view=article&id=10491:statistics-victims-of-the-israeli-offensive-on-gaza-since-08-july-2014&catid=145:in-focus,1407437652000000000
ur,http://www.presstv.com/detail/2014/08/04/374002/iran-ready-to-fully-support-palestine/,1407437652000000000
ur,http://www.presstv.ir/detail/2014/07/20/372127/israeli-soldier-captured-in-gaza-hamas,1407437652000000000
ur,http://www.theguardian.com/world/2014/aug/04/gaza-israel-hamas-ceasefire-agreement-egypt,1407437652000000000
ur,http://www.theguardian.com/world/2014/jul/30/us-firm-condemnation-shelling-un-school-gaza,1407437652000000000
ur,http://www.timesofisrael.com/900-operatives-killed-over-gaza-campaign-idf-says/,1407437652000000000
ur,http://www.timesofisrael.com/as-it-battles-hamas-israel-singles-out-its-sponsor-qatar/,1407437652000000000
ur,http://www.timesofisrael.com/qatari-tech-helps-hamas-in-tunnels-rockets-expert/,1407437652000000000
ur,"http://www.ynetnews.com/articles/0,7340,L-4555334,00.html",1407437652000000000
ur,https://www.middleeastmonitor.com/news/middle-east/13218-military-expert-israel-is-using-3-internationally-banned-weapons-in-gaza,1407437652000000000
uk,http://som.gear.host/ukwiki/uk/Clusters/Links/2303895,1481755190000000000
uk,http://9tv.co.il/news/2014/07/08/179763.html,1480060412000000000
uk,http://9tv.co.il/news/2014/08/26/183805.html,1480060412000000000
uk,http://newsru.co.il/mideast/18jul2014/11day_602.html,1480060412000000000
uk,http://www.newsru.co.il/mideast/17jul2014/tunnel306.html,1480060412000000000
tr,http://www.haaretz.com/israel-news/.premium-1.606703,1496305975000000000
tr,http://www.jpost.com/printarticle.aspx?id=362859,1496305975000000000
tr,http://imemc.org/article/68969/,1495272195000000000
tr,http://www.algemeiner.com/2014/07/29/hamas-police-shoot-kill-starving-gazans-a-day-after-executing-protesters/,1495272195000000000
tr,http://www.jpost.com/Operation-Protective-Edge/10-Palestinians-killed-in-failed-Gazan-rocket-attack-IDF-says-369180,1495272195000000000
tr,http://www.jpost.com/Operation-Protective-Edge/Report-Hamas-executes-alleged-spies-shoots-protesters-in-Gaza-369331,1495272195000000000
tr,http://www.nbcnews.com/storyline/middle-east-unrest/strikes-near-gazas-shifa-hospital-refugee-camp-kill-least-10-n166571,1495272195000000000
tr,http://www.worldtribune.com/2014/07/30/israel-says-10-percent-hamas-rockets-misfire-fall-gaza-strip,1495272195000000000
tr,https://web.archive.org/web/20140801101226/http://www.worldtribune.com/2014/07/30/israel-says-10-percent-hamas-rockets-misfire-fall-gaza-strip/,1495272195000000000
tr,https://web.archive.org/web/20140822025714/http://www.idfblog.com/blog/2014/07/31/hamas-launches-rockets-civilians-gaza/,1495272195000000000
tr,https://www.nytimes.com/2015/03/26/world/middleeast/amnesty-international-sees-evidence-of-palestinian-war-crimes-in-14-gaza-conflict.html?mabReward=R3&action=click&pgtype=Homepage&region=CColumn&module=Recommendation&src=rechp&WT.nav=RecEngine&_r=0,1495272195000000000
tr,https://www.ochaopt.org/documents/ocha_opt_sitrep_04_09_2014.pdf,1495272195000000000
tr,http://bigstory.ap.org/article/israeli-begins-redeploying-along-gaza-border,1485553530000000000
tr,http://edition.cnn.com/2014/08/01/world/meast/mideast-crisis/,1485553530000000000
tr,http://mondoweiss.net/2014/08/ceasefire-against-evidence/,1485553530000000000
tr,http://www.aljazeera.com/news/middleeast/2014/08/ceasefire-gaza-strip-20148145731196790.html,1485553530000000000
tr,http://www.dailymail.co.uk/news/article-2712656/Israel-Gaza-ceasefire-ends-sides-blame-breaching-truce.html,1485553530000000000
tr,http://www.i24news.tv/en/news/israel/diplomacy-defense/39097-140803-analysis-israel-s-victorious-withdrawal-from-gaza,1485553530000000000
tr,http://www.latimes.com/world/middleeast/la-fg-israel-withdraws-troops-as-72-hour-gaza-truce-begins-20140805-story.html,1485553530000000000
tr,http://www.reuters.com/article/us-mideast-gaza-arrests-idUSKBN0G529N20140805,1485553530000000000
tr,"http://www.ynet.co.il/articles/0,7340,L-4553298,00.html",1485553530000000000
tr,https://www.washingtonpost.com/world/hamas-says-missing-israeli-soldier-in-gaza-hadar-goldin-is-likely-dead/2014/08/02/92562694-56cd-48c0-921b-b851fb2eca09_story.html?utm_term=.26ce2380ab5c,1485553530000000000
tr,https://www.yahoo.com/news/palestinian-suspect-held-over-kidnap-murders-3-israelis-232132557.html?ref=gs,1485553530000000000
tr,http://america.aljazeera.com/articles/2014/7/16/gaza-ceasefire-accountability.html,1485549891000000000
tr,http://www.aljazeera.com/news/middleeast/2014/07/israel-temporarily-halt-fire-gaza-strip-201471620212427540.html,1485549891000000000
tr,http://www.bbc.com/news/world-middle-east-28156268,1485549891000000000
tr,http://www.digitaljournal.com/news/world/new-israeli-air-strikes-bring-gaza-toll-to-200-medics/article/390129,1485549891000000000
tr,http://www.dw.com/en/hamas-and-israel-cling-to-their-war-aims/a-17801137,1485549891000000000
tr,http://www.haaretz.com/israel-news/1.611676,1485549891000000000
tr,http://www.imemc.org/article/68969,1485549891000000000
tr,http://www.jpost.com/Operation-Protective-Edge/What-are-Hamass-conditions-for-a-cease-fire-363011,1485549891000000000
tr,http://www.lrb.co.uk/v36/n16/nathan-thrall/hamass-chances,1485549891000000000
tr,http://www.maannews.com/Content.aspx?id=713579,1485549891000000000
tr,http://www.nbcnews.com/storyline/middle-east-unrest/palestinians-survey-devastation-gaza-death-toll-tops-1-000-n165536,1485549891000000000
tr,http://www.ochaopt.org/documents/ocha_opt_sitrep_04_09_2014.pdf,1485549891000000000
tr,http://www.reuters.com/article/us-palestinians-israel-egypt-hamas-idUSKBN0FN1LY20140718,1485549891000000000
tr,"http://www.ynetnews.com/articles/0,7340,L-4545029,00.html",1485549891000000000
tr,"http://www.ynetnews.com/articles/0,7340,L-4562328,00.html",1485549891000000000
tr,https://web.archive.org/web/20140724141904/http://pflp.ps/english/2014/07/15/pflp-proposal-for-calm-seeks-new-chains-on-the-resistance/,1485549891000000000
tr,https://www.nytimes.com/2014/07/26/world/middleeast/israel-gaza-strip.html?_r=1,1485549891000000000
tr,https://www.washingtonpost.com/world/israel-hamas-show-no-signs-of-bowing-to-pressure-for-truce/2014/07/24/90213d90-1305-11e4-8936-26932bcfd6ed_story.html?utm_term=.8a04c655df19,1485549891000000000
tr,http://www.shabak.gov.il/English/EnTerrorData/Reports/Pages/Monthlysummary%E2%80%93July2014.aspx,1485343922000000000
tr,https://www.ict.org.il/Article/1262/Operation-Protective-Edge-A-Detailed-Summary-of-Events,1484341314000000000
